complete_latency,ceph01_ceph-osd.0.asok.txt,ceph01_ceph-osd.1.asok.txt,ceph01_ceph-osd.2.asok.txt,ceph01_ceph-osd.3.asok.txt,ceph01_ceph-osd.4.asok.txt,ceph01_ceph-osd.5.asok.txt,ceph01_ceph-osd.6.asok.txt,ceph01_ceph-osd.7.asok.txt,ceph02_ceph-osd.10.asok.txt,ceph02_ceph-osd.11.asok.txt,ceph02_ceph-osd.12.asok.txt,ceph02_ceph-osd.13.asok.txt,ceph02_ceph-osd.14.asok.txt,ceph02_ceph-osd.15.asok.txt,ceph02_ceph-osd.8.asok.txt,ceph02_ceph-osd.9.asok.txt,ceph03_ceph-osd.16.asok.txt,ceph03_ceph-osd.17.asok.txt,ceph03_ceph-osd.18.asok.txt,ceph03_ceph-osd.19.asok.txt,ceph03_ceph-osd.20.asok.txt,ceph03_ceph-osd.21.asok.txt,ceph03_ceph-osd.22.asok.txt,ceph03_ceph-osd.23.asok.txt,ceph04_ceph-osd.24.asok.txt,ceph04_ceph-osd.25.asok.txt,ceph04_ceph-osd.26.asok.txt,ceph04_ceph-osd.27.asok.txt,ceph04_ceph-osd.28.asok.txt,ceph04_ceph-osd.29.asok.txt,ceph04_ceph-osd.30.asok.txt,ceph04_ceph-osd.31.asok.txt
239,1.7e-05,1.8e-05,2e-05,2e-05,1.7e-05,1.9e-05,2e-05,1.8e-05,1.6e-05,1.6e-05,1.5e-05,1.4e-05,1.6e-05,2.3e-05,1.6e-05,1.7e-05,1.7e-05,1.6e-05,1.6e-05,1.7e-05,3.5e-05,2.7e-05,5.4e-05,3e-05,2e-05,1.9e-05,3.5e-05,3.3e-05,1.8e-05,1.8e-05,3.3e-05,2.7e-05
240,2.4e-05,3.6e-05,2.8e-05,2.9e-05,3e-05,6.1e-05,3.1e-05,2.5e-05,2.4e-05,2.8e-05,1.6e-05,1.6e-05,1.8e-05,4.2e-05,4e-05,2.7e-05,6.4e-05,3.6e-05,1.6e-05,1.8e-05,4.7e-05,3e-05,1.8e-05,1.9e-05,1.4e-05,2.1e-05,2.3e-05,1.7e-05,2e-05,2.3e-05,1.9e-05,2.7e-05
241,2.6e-05,3.2e-05,3.4e-05,2.9e-05,3.9e-05,2.8e-05,1.6e-05,2.1e-05,2.7e-05,3.6e-05,1.7e-05,2.6e-05,2.1e-05,2e-05,1.8e-05,2.1e-05,1.9e-05,1.8e-05,3.1e-05,2.9e-05,1.9e-05,1.7e-05,1.7e-05,1.6e-05,1.7e-05,1.9e-05,1.6e-05,1.8e-05,1.8e-05,2e-05,3.5e-05,1.8e-05
242,1.6e-05,1.6e-05,2.3e-05,2.1e-05,2e-05,1.9e-05,2.1e-05,1.7e-05,1.9e-05,2e-05,2.2e-05,4.5e-05,1.5e-05,1.8e-05,1.6e-05,2.1e-05,1.7e-05,1.6e-05,2e-05,1.7e-05,2e-05,1.8e-05,1.9e-05,1.7e-05,1.8e-05,2.1e-05,1.9e-05,1.8e-05,2e-05,3.3e-05,1.7e-05,1.8e-05
243,1.8e-05,1.7e-05,2e-05,2.1e-05,1.6e-05,1.8e-05,1.8e-05,1.8e-05,1.8e-05,2e-05,2.5e-05,2.9e-05,3.8e-05,4.3e-05,1.8e-05,1.9e-05,2.1e-05,1.6e-05,2.1e-05,1.9e-05,1.8e-05,1.8e-05,1.7e-05,3.2e-05,4.2e-05,5.6e-05,1.8e-05,2.1e-05,3.3e-05,3.2e-05,1.9e-05,1.9e-05
244,1.9e-05,1.8e-05,2.6e-05,2.3e-05,1.8e-05,2.1e-05,2.3e-05,2.2e-05,1.9e-05,1.9e-05,2.3e-05,1.7e-05,1.8e-05,2.3e-05,2e-05,1.8e-05,1.7e-05,1.9e-05,1.6e-05,1.7e-05,2.1e-05,1.9e-05,1.5e-05,1.6e-05,4.3e-05,1.9e-05,3.1e-05,2.7e-05,3.1e-05,2.8e-05,1.9e-05,2.8e-05
245,1.9e-05,1.6e-05,1.8e-05,1.5e-05,1.7e-05,1.8e-05,3.8e-05,2.6e-05,1.5e-05,1.7e-05,1.9e-05,1.9e-05,1.7e-05,1.5e-05,2.3e-05,3.1e-05,2e-05,2.2e-05,2.2e-05,1.9e-05,3e-05,3.3e-05,3.6e-05,4.3e-05,1.6e-05,1.7e-05,3.2e-05,2.8e-05,2.2e-05,1.8e-05,3.5e-05,2.7e-05
246,2.7e-05,2.3e-05,2.1e-05,2.4e-05,2.4e-05,2.3e-05,2.1e-05,2.9e-05,2.9e-05,2.8e-05,1.9e-05,2.4e-05,1.5e-05,1.5e-05,2.4e-05,2e-05,2.7e-05,3.3e-05,5.7e-05,3.1e-05,3.5e-05,2.7e-05,1.8e-05,2e-05,1.4e-05,1.9e-05,1.7e-05,1.8e-05,1.7e-05,2.2e-05,2.2e-05,2.4e-05
247,2.8e-05,3.1e-05,3.1e-05,2.9e-05,3.4e-05,3.2e-05,2e-05,2e-05,5.7e-05,2.4e-05,1.7e-05,3.9e-05,2.8e-05,2.4e-05,2.2e-05,2e-05,2.3e-05,2.9e-05,2.8e-05,2e-05,1.6e-05,1.8e-05,1.9e-05,2e-05,1.5e-05,1.6e-05,2.2e-05,2e-05,1.6e-05,1.8e-05,1.9e-05,2.1e-05
248,1.9e-05,1.9e-05,2.3e-05,1.9e-05,2.6e-05,2.9e-05,2e-05,2e-05,3.2e-05,1.8e-05,3.6e-05,2.8e-05,1.8e-05,2.4e-05,2e-05,2e-05,1.6e-05,1.5e-05,2.4e-05,2.2e-05,1.7e-05,1.7e-05,2.1e-05,2.1e-05,1.9e-05,2.7e-05,1.6e-05,2.1e-05,2.1e-05,1.5e-05,2e-05,1.8e-05
249,1.6e-05,1.6e-05,1.9e-05,1.7e-05,1.8e-05,2e-05,2.3e-05,2.2e-05,2e-05,1.6e-05,2.1e-05,3.2e-05,2.6e-05,4.2e-05,1.7e-05,1.9e-05,1.9e-05,1.5e-05,1.9e-05,1.8e-05,1.8e-05,1.8e-05,1.8e-05,1.8e-05,2.2e-05,3.1e-05,1.9e-05,2.1e-05,2.4e-05,3.3e-05,1.9e-05,1.6e-05
250,1.9e-05,1.9e-05,2.2e-05,2.1e-05,1.9e-05,1.6e-05,2.7e-05,3.1e-05,1.5e-05,2.2e-05,1.8e-05,2.2e-05,1.7e-05,2.7e-05,2.2e-05,2.3e-05,1.6e-05,1.5e-05,1.8e-05,1.6e-05,1.8e-05,2.2e-05,2.1e-05,2.5e-05,2e-05,2.1e-05,3.2e-05,3.1e-05,2.6e-05,3.1e-05,1.9e-05,1.9e-05
251,1.8e-05,1.5e-05,1.8e-05,1.9e-05,2e-05,1.8e-05,1.9e-05,1.8e-05,1.9e-05,1.7e-05,1.6e-05,1.7e-05,1.6e-05,1.8e-05,4e-05,2.4e-05,1.5e-05,2e-05,1.7e-05,2e-05,4e-05,2.9e-05,3.3e-05,5.9e-05,2.1e-05,1.7e-05,2e-05,4.5e-05,1.7e-05,1.6e-05,2.9e-05,2.2e-05
252,4.9e-05,4.5e-05,3.1e-05,4.5e-05,1.7e-05,1.7e-05,1.5e-05,1.9e-05,2.6e-05,2.8e-05,1.8e-05,1.9e-05,2.1e-05,4.6e-05,1.8e-05,2.1e-05,3.2e-05,5.7e-05,2.2e-05,2.3e-05,2.7e-05,2.3e-05,2.7e-05,2.3e-05,1.7e-05,2e-05,2.1e-05,2.2e-05,1.9e-05,2.1e-05,2.5e-05,2.1e-05
253,4.5e-05,4.4e-05,1.9e-05,2.3e-05,5.4e-05,3e-05,1.7e-05,2.8e-05,3.4e-05,3.7e-05,2.7e-05,2.7e-05,2.1e-05,1.9e-05,2.4e-05,3.2e-05,3.4e-05,2.3e-05,3e-05,2.4e-05,2.2e-05,1.6e-05,1.7e-05,2.4e-05,1.7e-05,1.9e-05,1.7e-05,2.3e-05,2.3e-05,1.8e-05,1.7e-05,2.3e-05
254,1.7e-05,2.1e-05,2.2e-05,1.8e-05,3.1e-05,3.1e-05,2.1e-05,2.7e-05,1.8e-05,1.9e-05,3.3e-05,4.5e-05,3.2e-05,4.6e-05,1.8e-05,1.7e-05,1.9e-05,1.7e-05,1.7e-05,1.8e-05,1.6e-05,1.8e-05,2.4e-05,1.7e-05,2e-05,1.9e-05,2.2e-05,2.8e-05,2.3e-05,2.2e-05,1.7e-05,1.8e-05
255,1.8e-05,1.9e-05,1.8e-05,1.6e-05,1.6e-05,1.7e-05,2.1e-05,2.2e-05,1.8e-05,1.7e-05,1.6e-05,2.2e-05,2e-05,2.4e-05,2e-05,1.6e-05,1.8e-05,1.7e-05,1.8e-05,1.6e-05,1.7e-05,1.7e-05,2.7e-05,1.9e-05,3.3e-05,3.3e-05,3e-05,3.6e-05,3e-05,2.7e-05,1.6e-05,3.8e-05
256,1.7e-05,1.7e-05,1.9e-05,1.9e-05,1.7e-05,1.6e-05,2.5e-05,2.4e-05,1.3e-05,1.5e-05,1.5e-05,1.5e-05,1.5e-05,2.2e-05,3.9e-05,5.1e-05,1.7e-05,1.8e-05,1.7e-05,1.3e-05,2.4e-05,2.1e-05,1.9e-05,2e-05,1.9e-05,2.2e-05,2.8e-05,1.8e-05,1.7e-05,1.9e-05,2.2e-05,2.6e-05
257,3.3e-05,1.6e-05,2.3e-05,3.2e-05,1.5e-05,2.7e-05,1.8e-05,2e-05,1.8e-05,1.9e-05,1.6e-05,1.8e-05,1.8e-05,1.8e-05,1.7e-05,2e-05,2.1e-05,2.1e-05,2.5e-05,3.2e-05,3.6e-05,4.3e-05,3.3e-05,4.6e-05,1.9e-05,1.6e-05,1.7e-05,1.7e-05,1.7e-05,1.7e-05,2.3e-05,2.5e-05
258,1.8e-05,2.2e-05,4.3e-05,5.4e-05,1.6e-05,1.5e-05,1.6e-05,1.7e-05,2.1e-05,2.7e-05,1.7e-05,1.5e-05,1.5e-05,1.4e-05,1.6e-05,1.8e-05,2.1e-05,3.9e-05,3.1e-05,3.2e-05,2.5e-05,3.2e-05,2.1e-05,3e-05,1.8e-05,1.6e-05,1.6e-05,1.9e-05,1.8e-05,1.6e-05,3.5e-05,6.6e-05
259,4e-05,4.2e-05,3.9e-05,1.9e-05,4.7e-05,3.7e-05,1.9e-05,1.9e-05,4.1e-05,3e-05,2.6e-05,3.2e-05,2.1e-05,2.1e-05,1.7e-05,1.7e-05,2.7e-05,3.3e-05,2.7e-05,2.7e-05,2e-05,1.9e-05,1.7e-05,1.7e-05,2.1e-05,1.5e-05,2.3e-05,2.2e-05,1.7e-05,1.8e-05,2e-05,3e-05
260,1.8e-05,1.7e-05,1.7e-05,1.7e-05,2.3e-05,2.2e-05,2.1e-05,2.6e-05,1.7e-05,1.8e-05,4.6e-05,5.7e-05,2.9e-05,4.4e-05,2.1e-05,2.9e-05,1.5e-05,2e-05,1.3e-05,1.9e-05,1.5e-05,1.9e-05,2.3e-05,2e-05,2.2e-05,1.7e-05,2.8e-05,2.4e-05,2.8e-05,2.6e-05,1.7e-05,1.7e-05
261,1.5e-05,1.6e-05,1.9e-05,2.4e-05,1.7e-05,2.2e-05,2.9e-05,2.2e-05,1.6e-05,1.6e-05,1.7e-05,1.8e-05,1.4e-05,1.8e-05,1.7e-05,1.9e-05,1.7e-05,1.6e-05,1.9e-05,1.5e-05,1.9e-05,1.8e-05,1.4e-05,1.8e-05,5.2e-05,4.8e-05,2.3e-05,2.7e-05,3.3e-05,5.4e-05,2.4e-05,2.4e-05
262,1.9e-05,1.9e-05,1.8e-05,1.9e-05,1.5e-05,1.9e-05,2.7e-05,2.2e-05,1.7e-05,1.7e-05,1.6e-05,1.6e-05,1.7e-05,1.6e-05,2.8e-05,2.6e-05,1.6e-05,1.6e-05,2.2e-05,1.8e-05,1.9e-05,2.8e-05,1.7e-05,1.7e-05,2e-05,1.7e-05,1.9e-05,2.2e-05,1.5e-05,1.8e-05,1.6e-05,1.9e-05
263,1.7e-05,1.5e-05,2.2e-05,2.3e-05,1.6e-05,1.5e-05,1.7e-05,1.7e-05,1.7e-05,2.3e-05,1.9e-05,2.4e-05,1.6e-05,2.2e-05,1.8e-05,1.8e-05,2.8e-05,2.7e-05,2e-05,1.8e-05,4.4e-05,2.8e-05,3.5e-05,3.5e-05,1.5e-05,1.6e-05,1.6e-05,1.6e-05,1.8e-05,2.1e-05,2.6e-05,4.7e-05
264,3.2e-05,3.3e-05,3.4e-05,3e-05,2.2e-05,1.9e-05,1.7e-05,1.7e-05,2.5e-05,2.9e-05,2.2e-05,2.2e-05,1.9e-05,1.7e-05,2.1e-05,1.5e-05,3e-05,4.3e-05,5.4e-05,2.7e-05,3.1e-05,3e-05,2.9e-05,2.8e-05,1.9e-05,2.8e-05,1.9e-05,1.9e-05,1.7e-05,1.7e-05,3.2e-05,3.8e-05
265,3.3e-05,3.2e-05,1.5e-05,1.9e-05,2.4e-05,2.2e-05,2e-05,1.9e-05,3.9e-05,3.4e-05,4.2e-05,3.8e-05,4.7e-05,5e-05,2.2e-05,1.8e-05,2e-05,2.1e-05,2.6e-05,2.9e-05,1.8e-05,2e-05,3.4e-05,2.1e-05,1.6e-05,1.8e-05,1.9e-05,2e-05,1.5e-05,1.7e-05,1.6e-05,1.6e-05
266,2.5e-05,2e-05,1.7e-05,1.6e-05,2.7e-05,2.2e-05,2.4e-05,2.6e-05,1.8e-05,2.6e-05,1.7e-05,1.7e-05,2.1e-05,3.7e-05,1.6e-05,1.7e-05,1.5e-05,1.5e-05,1.7e-05,1.6e-05,1.5e-05,1.7e-05,1.6e-05,1.6e-05,2.6e-05,2.8e-05,1.5e-05,1.7e-05,3.6e-05,2.4e-05,1.6e-05,1.6e-05
267,1.6e-05,1.8e-05,1.7e-05,1.8e-05,4.2e-05,1.8e-05,2.5e-05,2.2e-05,1.7e-05,2.2e-05,1.5e-05,1.8e-05,1.7e-05,2.2e-05,4.7e-05,4.2e-05,1.7e-05,1.7e-05,1.5e-05,1.6e-05,1.8e-05,1.5e-05,1.5e-05,1.5e-05,2.2e-05,3e-05,3.3e-05,4e-05,2.5e-05,2.5e-05,1.9e-05,1.7e-05
268,2.3e-05,1.9e-05,1.5e-05,1.9e-05,2.3e-05,1.7e-05,2.1e-05,1.9e-05,1.7e-05,1.8e-05,2e-05,1.8e-05,1.7e-05,2.1e-05,2.4e-05,1.9e-05,1.7e-05,1.7e-05,1.8e-05,1.7e-05,1.7e-05,1.7e-05,1.9e-05,1.6e-05,2.1e-05,2e-05,3e-05,2.5e-05,1.7e-05,2.2e-05,2.1e-05,1.9e-05
269,1.5e-05,1.6e-05,2.9e-05,2.4e-05,1.6e-05,1.6e-05,1.6e-05,2.6e-05,1.8e-05,1.9e-05,2.1e-05,2.2e-05,2.1e-05,1.7e-05,1.6e-05,2.1e-05,2.9e-05,3.2e-05,2e-05,1.9e-05,4.4e-05,8.9e-05,3.2e-05,2.3e-05,2.8e-05,1.8e-05,2.4e-05,2.1e-05,2.3e-05,2.1e-05,2.7e-05,3.5e-05
270,2.7e-05,6e-05,2.4e-05,3.7e-05,2e-05,1.9e-05,1.5e-05,2.2e-05,1.7e-05,1.5e-05,2.6e-05,0.000102,1.7e-05,2e-05,1.7e-05,1.7e-05,3.6e-05,5.8e-05,3.8e-05,4.4e-05,2.8e-05,3.7e-05,3.1e-05,3.2e-05,2.1e-05,1.9e-05,2.3e-05,2.7e-05,2e-05,2.1e-05,3.5e-05,2.3e-05
271,2.7e-05,3.4e-05,2.4e-05,2.6e-05,7.6e-05,4.3e-05,2.1e-05,2.6e-05,3.4e-05,3.6e-05,2.6e-05,2.4e-05,4.4e-05,3.8e-05,1.7e-05,2e-05,5.3e-05,2.9e-05,2.3e-05,2.5e-05,2.3e-05,1.9e-05,1.9e-05,4.6e-05,1.8e-05,2.4e-05,1.8e-05,2.7e-05,1.5e-05,2.1e-05,2e-05,1.5e-05
272,3.1e-05,1.5e-05,2e-05,1.6e-05,2.2e-05,2.8e-05,3.6e-05,2.3e-05,2.4e-05,2e-05,2.1e-05,2.3e-05,1.7e-05,2e-05,1.8e-05,2.1e-05,1.6e-05,2.1e-05,1.7e-05,2e-05,1.8e-05,1.8e-05,1.4e-05,2.1e-05,3.7e-05,4.2e-05,1.7e-05,1.9e-05,2.3e-05,2.1e-05,1.8e-05,1.8e-05
273,1.7e-05,1.7e-05,1.8e-05,2.3e-05,2e-05,2.3e-05,2.1e-05,1.9e-05,1.6e-05,1.6e-05,2e-05,1.5e-05,2.2e-05,6.5e-05,6.3e-05,3.1e-05,2.4e-05,2e-05,1.9e-05,2.4e-05,2.1e-05,2e-05,2.1e-05,1.7e-05,1.9e-05,1.9e-05,3e-05,5.3e-05,3.9e-05,3.3e-05,2.7e-05,1.8e-05
274,1.7e-05,1.6e-05,1.8e-05,2e-05,1.8e-05,1.8e-05,2.7e-05,2e-05,2e-05,2.3e-05,1.8e-05,1.8e-05,1.9e-05,1.9e-05,1.7e-05,1.7e-05,1.7e-05,1.6e-05,2.2e-05,2e-05,1.7e-05,1.9e-05,2.4e-05,2.1e-05,2.1e-05,1.7e-05,1.8e-05,2.8e-05,3.1e-05,1.9e-05,1.6e-05,2.2e-05
275,3e-05,1.7e-05,3.3e-05,2.5e-05,1.7e-05,1.9e-05,1.9e-05,1.8e-05,1.7e-05,1.6e-05,2.3e-05,2.3e-05,1.8e-05,1.8e-05,1.8e-05,2e-05,2.4e-05,3.3e-05,2.4e-05,1.7e-05,3.1e-05,3e-05,2.6e-05,2.9e-05,1.9e-05,2.3e-05,2.1e-05,1.9e-05,1.7e-05,1.7e-05,3.8e-05,2.9e-05
276,3.3e-05,4e-05,2e-05,1.8e-05,1.6e-05,2.1e-05,2e-05,1.9e-05,2.1e-05,3.2e-05,3.8e-05,5.4e-05,1.9e-05,1.9e-05,1.6e-05,1.4e-05,4.3e-05,5.2e-05,2.9e-05,3.3e-05,3.4e-05,3.4e-05,3.3e-05,3.4e-05,1.5e-05,1.5e-05,1.6e-05,1.8e-05,1.5e-05,1.5e-05,2.3e-05,1.9e-05
277,2.4e-05,2.2e-05,1.5e-05,1.9e-05,2.4e-05,3.1e-05,4.9e-05,3.5e-05,2.8e-05,4e-05,2.2e-05,2.1e-05,3.2e-05,3.1e-05,3.8e-05,2.5e-05,2.6e-05,3.6e-05,3.9e-05,2.4e-05,1.5e-05,1.6e-05,2e-05,1.9e-05,2.9e-05,2.9e-05,2.9e-05,1.8e-05,1.5e-05,3.8e-05,1.9e-05,1.6e-05
278,1.9e-05,2.4e-05,1.8e-05,1.6e-05,2.4e-05,3e-05,1.9e-05,2.2e-05,2.1e-05,2.3e-05,2.1e-05,2.1e-05,1.7e-05,2.1e-05,3.7e-05,4e-05,1.6e-05,1.5e-05,1.7e-05,1.9e-05,1.5e-05,1.9e-05,1.6e-05,1.9e-05,2.6e-05,2e-05,1.8e-05,1.8e-05,3.8e-05,3.1e-05,2.2e-05,1.8e-05
279,1.7e-05,2.2e-05,1.8e-05,1.5e-05,1.8e-05,1.5e-05,1.7e-05,1.9e-05,1.7e-05,2.1e-05,2.5e-05,2.1e-05,1.9e-05,2.1e-05,2.5e-05,2.4e-05,1.9e-05,1.5e-05,2e-05,1.6e-05,2e-05,1.5e-05,2.3e-05,1.7e-05,1.8e-05,1.9e-05,3.3e-05,3e-05,5e-05,4.9e-05,2e-05,1.9e-05
280,1.9e-05,1.7e-05,1.8e-05,1.8e-05,1.9e-05,1.7e-05,2e-05,2e-05,1.9e-05,1.7e-05,2.1e-05,1.7e-05,1.9e-05,1.6e-05,2.5e-05,1.7e-05,1.7e-05,1.5e-05,1.8e-05,1.8e-05,1.6e-05,1.8e-05,1.7e-05,2.1e-05,1.9e-05,1.7e-05,2.4e-05,1.9e-05,1.8e-05,1.9e-05,2.3e-05,1.8e-05
281,1.5e-05,1.6e-05,2.9e-05,2e-05,1.5e-05,1.8e-05,2e-05,1.9e-05,2.5e-05,2.7e-05,4.7e-05,3.6e-05,2.6e-05,2.3e-05,1.5e-05,1.7e-05,2.2e-05,1.8e-05,1.9e-05,1.7e-05,6.9e-05,4.1e-05,3.4e-05,3.2e-05,1.6e-05,1.7e-05,1.4e-05,1.5e-05,1.7e-05,1.8e-05,2.6e-05,2.4e-05
282,2.4e-05,3.4e-05,2e-05,2e-05,3.1e-05,1.8e-05,1.7e-05,2.3e-05,2.3e-05,3.1e-05,1.8e-05,2.5e-05,2.9e-05,3.6e-05,2.2e-05,1.5e-05,3.8e-05,4.5e-05,3.3e-05,1.9e-05,3e-05,2.8e-05,2.9e-05,2.7e-05,2.7e-05,2.5e-05,1.7e-05,2.1e-05,1.8e-05,1.7e-05,2.8e-05,2.8e-05
283,1.9e-05,1.7e-05,1.7e-05,1.8e-05,2.5e-05,2.3e-05,2.5e-05,2.6e-05,2.6e-05,3.2e-05,1.5e-05,1.5e-05,1.5e-05,1.8e-05,2.2e-05,2.2e-05,1.7e-05,1.7e-05,2.3e-05,2.1e-05,2.1e-05,2e-05,1.9e-05,1.7e-05,0.000128,3.5e-05,2.7e-05,2.1e-05,1.5e-05,1.7e-05,1.7e-05,1.7e-05
284,1.6e-05,2e-05,1.8e-05,2.2e-05,3.3e-05,4e-05,1.9e-05,1.6e-05,2.5e-05,3.1e-05,1.7e-05,1.7e-05,2e-05,1.6e-05,3.8e-05,3.6e-05,1.6e-05,1.5e-05,1.7e-05,2.3e-05,2e-05,2e-05,1.7e-05,1.8e-05,2.2e-05,1.9e-05,2.1e-05,2e-05,4.2e-05,4.2e-05,2e-05,2e-05
285,1.8e-05,1.8e-05,2.1e-05,2.2e-05,1.8e-05,1.9e-05,2e-05,1.9e-05,2.1e-05,1.8e-05,3.7e-05,1.7e-05,2e-05,1.9e-05,2.2e-05,1.7e-05,1.8e-05,3.1e-05,2.1e-05,1.5e-05,2.1e-05,1.8e-05,1.6e-05,1.7e-05,2e-05,2.3e-05,4e-05,4.5e-05,3e-05,3.3e-05,1.8e-05,2.5e-05
286,2.5e-05,2e-05,1.7e-05,2e-05,3.2e-05,2.1e-05,1.8e-05,2.2e-05,2e-05,1.8e-05,2.4e-05,2.2e-05,1.9e-05,1.7e-05,1.8e-05,2e-05,1.8e-05,1.8e-05,1.7e-05,1.8e-05,1.7e-05,2.2e-05,1.8e-05,2e-05,2.1e-05,3e-05,5.5e-05,2.9e-05,3.4e-05,3.1e-05,3e-05,2.5e-05
287,1.5e-05,1.6e-05,2.3e-05,3e-05,1.6e-05,1.7e-05,1.7e-05,2e-05,1.8e-05,1.9e-05,2.8e-05,5e-05,2.9e-05,4e-05,1.7e-05,1.9e-05,1.8e-05,2e-05,1.6e-05,1.9e-05,4.2e-05,2.8e-05,2e-05,3.2e-05,1.7e-05,1.5e-05,1.9e-05,1.7e-05,1.6e-05,1.7e-05,2.3e-05,2.5e-05
288,2.9e-05,3e-05,1.6e-05,1.7e-05,2e-05,1.5e-05,2e-05,2.6e-05,1.5e-05,2e-05,1.5e-05,1.5e-05,2.2e-05,3.4e-05,1.9e-05,1.7e-05,3.3e-05,2.8e-05,2.1e-05,2e-05,2.8e-05,2.7e-05,3.3e-05,3.7e-05,2.8e-05,3.5e-05,2.1e-05,1.8e-05,1.8e-05,1.7e-05,2.8e-05,2.8e-05
289,1.8e-05,1.8e-05,2.3e-05,2.3e-05,2.4e-05,2.9e-05,1.6e-05,2.1e-05,2.5e-05,2.3e-05,1.5e-05,1.6e-05,1.9e-05,1.8e-05,5.2e-05,3.6e-05,1.7e-05,2.2e-05,2.4e-05,2.3e-05,2.6e-05,2.3e-05,1.7e-05,1.7e-05,4.2e-05,3.8e-05,2e-05,1.8e-05,1.9e-05,1.8e-05,3.5e-05,3.2e-05
290,1.8e-05,2.5e-05,1.8e-05,1.7e-05,2.7e-05,2.3e-05,1.6e-05,1.8e-05,2.6e-05,3.3e-05,1.7e-05,1.5e-05,1.8e-05,2e-05,2.1e-05,2.3e-05,1.8e-05,1.8e-05,2.1e-05,1.6e-05,1.8e-05,2e-05,1.8e-05,1.7e-05,1.5e-05,1.7e-05,1.7e-05,1.7e-05,2.5e-05,1.8e-05,2e-05,2e-05
291,1.9e-05,1.6e-05,2.3e-05,1.7e-05,2.3e-05,2.3e-05,2e-05,1.6e-05,2.1e-05,2e-05,2.3e-05,1.7e-05,1.8e-05,0.000156,2.2e-05,1.7e-05,1.6e-05,1.6e-05,2e-05,1.8e-05,1.8e-05,2.1e-05,1.9e-05,1.6e-05,2.1e-05,2.3e-05,3.8e-05,4.5e-05,2.6e-05,2.8e-05,1.7e-05,2e-05
292,1.8e-05,1.3e-05,2.3e-05,1.7e-05,2.1e-05,1.7e-05,1.6e-05,1.8e-05,1.7e-05,1.4e-05,4.7e-05,2.6e-05,2.6e-05,2.8e-05,1.7e-05,2.5e-05,1.7e-05,2.2e-05,2.4e-05,1.8e-05,3.3e-05,2.4e-05,1.9e-05,2.4e-05,2e-05,1.8e-05,3.3e-05,3e-05,2.7e-05,3e-05,2.2e-05,2.1e-05
293,1.5e-05,1.4e-05,2.2e-05,2.2e-05,1.7e-05,1.4e-05,2.5e-05,2.7e-05,1.9e-05,3e-05,1.7e-05,1.6e-05,1.8e-05,2.2e-05,1.8e-05,1.8e-05,1.9e-05,1.8e-05,1.7e-05,1.4e-05,1.8e-05,1.7e-05,3.8e-05,5.6e-05,1.6e-05,1.9e-05,1.9e-05,1.4e-05,1.4e-05,1.7e-05,1.6e-05,1.8e-05
294,3e-05,2.3e-05,2e-05,2.1e-05,1.7e-05,1.6e-05,2.2e-05,1.8e-05,2e-05,2e-05,1.6e-05,1.9e-05,2.1e-05,2e-05,3.9e-05,2.2e-05,6.6e-05,3.8e-05,4.2e-05,4.2e-05,2.8e-05,2.6e-05,5.9e-05,4.4e-05,2.8e-05,3.2e-05,2.1e-05,2.1e-05,1.8e-05,1.9e-05,2.5e-05,3.3e-05
295,1.8e-05,1.6e-05,1.5e-05,1.6e-05,2.6e-05,3.4e-05,1.6e-05,1.6e-05,5.3e-05,3.9e-05,2e-05,2e-05,3.5e-05,3.9e-05,2.6e-05,3.6e-05,1.9e-05,2e-05,4e-05,3e-05,2.3e-05,1.6e-05,2.2e-05,3.1e-05,1.7e-05,1.6e-05,1.8e-05,1.9e-05,1.8e-05,1.7e-05,2.5e-05,2.1e-05
296,1.8e-05,1.8e-05,1.8e-05,1.8e-05,2.1e-05,2.1e-05,1.6e-05,1.8e-05,4.8e-05,4.5e-05,1.9e-05,2.2e-05,2.1e-05,2.5e-05,2.5e-05,1.8e-05,2e-05,1.7e-05,1.6e-05,2.3e-05,2.5e-05,2e-05,3.1e-05,2.4e-05,2.3e-05,2.3e-05,2.2e-05,2.6e-05,1.8e-05,2e-05,2e-05,1.9e-05
297,1.8e-05,2.1e-05,1.7e-05,2e-05,3.2e-05,2.2e-05,2.9e-05,2.2e-05,2.6e-05,1.8e-05,2e-05,1.9e-05,2.1e-05,2.5e-05,1.6e-05,2.3e-05,1.6e-05,2.1e-05,1.7e-05,2.6e-05,2.2e-05,2.4e-05,1.8e-05,1.5e-05,3.5e-05,4.5e-05,3.4e-05,4e-05,3.8e-05,3.4e-05,4e-05,2.4e-05
298,1.5e-05,1.5e-05,3.2e-05,2.9e-05,1.3e-05,1.4e-05,1.9e-05,2.9e-05,1.5e-05,1.4e-05,2.3e-05,1.8e-05,1.7e-05,2.5e-05,1.7e-05,1.6e-05,3.2e-05,1.8e-05,2.1e-05,1.7e-05,2.2e-05,2e-05,1.9e-05,1.7e-05,1.4e-05,1.7e-05,1.8e-05,2.3e-05,1.8e-05,2.4e-05,1.6e-05,1.6e-05
